2011-10-24 20:48:42,922 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:49:58,821 [SBC] INFO     - iniciando SBC
2011-10-24 20:49:58,822 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:49:58,823 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:50:36,644 [SBC] INFO     - iniciando SBC
2011-10-24 20:50:36,646 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:50:36,647 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:50:43,997 [SBC] INFO     - iniciando SBC
2011-10-24 20:50:43,998 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:50:43,999 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:51:23,275 [SBC] INFO     - iniciando SBC
2011-10-24 20:51:23,277 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:51:23,278 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:51:59,315 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-24 20:51:59,316 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 41, in crear
    cursor_crear.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-24 20:52:44,092 [SBC] INFO     - iniciando SBC
2011-10-24 20:52:44,093 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:52:44,096 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:54:33,594 [SBC] INFO     - iniciando SBC
2011-10-24 20:54:33,595 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:54:33,596 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:54:53,828 [SBC] INFO     - iniciando SBC
2011-10-24 20:54:53,829 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:54:53,830 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:54:53,831 [MIS] ERROR    - no se puede crear esquema de sbc.db
2011-10-24 20:54:53,831 [MIS] ERROR    - table configuraciones already exists
Traceback (most recent call last):
  File "/Users/Fernando/Documents/Workspace/SBC/MIS.py", line 40, in crear_esquema
    cursor_crear.execute('CREATE TABLE configuraciones (Id INTEGER PRIMARY KEY, Date TEXT, Entry TEXT)')
OperationalError: table configuraciones already exists
2011-10-24 20:55:12,328 [SBC] INFO     - iniciando SBC
2011-10-24 20:55:12,330 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:55:12,330 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:56:06,900 [SBC] INFO     - iniciando SBC
2011-10-24 20:56:06,901 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:56:06,901 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:57:40,678 [SBC] INFO     - iniciando SBC
2011-10-24 20:57:40,682 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:57:40,682 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:58:41,003 [SBC] INFO     - iniciando SBC
2011-10-24 20:58:41,004 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:58:41,004 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:59:15,958 [SBC] INFO     - iniciando SBC
2011-10-24 20:59:15,959 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:59:15,959 [MIS] INFO     - iniciando modulo MIS
2011-10-24 20:59:40,454 [SBC] INFO     - iniciando SBC
2011-10-24 20:59:40,456 [ME ] INFO     - iniciando modulo ME
2011-10-24 20:59:40,456 [MIS] INFO     - iniciando modulo MIS
2011-10-24 21:00:04,608 [SBC] INFO     - iniciando SBC
2011-10-24 21:00:04,610 [ME ] INFO     - iniciando modulo ME
2011-10-24 21:00:04,615 [MIS] INFO     - iniciando modulo MIS
2011-10-24 21:01:05,816 [SBC] INFO     - iniciando SBC
2011-10-24 21:01:05,817 [ME ] INFO     - iniciando modulo ME
2011-10-24 21:01:05,817 [MIS] INFO     - iniciando modulo MIS
2011-10-24 21:01:05,817 [MIS] DEBUG    - creando esquema en sbc.db
2011-10-24 21:01:29,211 [SBC] INFO     - iniciando SBC
2011-10-24 21:01:29,212 [ME ] INFO     - iniciando modulo ME
2011-10-24 21:01:29,213 [MIS] INFO     - iniciando modulo MIS
2011-10-24 21:01:29,213 [MIS] DEBUG    - creando esquema en sbc.db
2011-10-24 21:01:46,873 [SBC] INFO     - iniciando SBC
2011-10-24 21:01:46,874 [ME ] INFO     - iniciando modulo ME
2011-10-24 21:01:46,875 [MIS] INFO     - iniciando modulo MIS
2011-10-24 21:01:46,875 [MIS] DEBUG    - creando esquema en sbc.db
2011-10-24 21:02:07,768 [SBC] INFO     - iniciando SBC
